negative	one of the saddest wastes of cinema that is out there . its hard to imagine that creative , well-acted , upbeat movies like star trek : nemesis , star wars : attack of the clones , pokemon 4ever , daddy day care , and down with love get bad reviews from critics and bad mouthed by most other teens . first of all , the plot is patently offensive . a group of high school teens vowing to lose their virginity by prom night ? it would be good if they were rejected and realized that they had to treat women with respect , but that doesn't happen . instead , sex is treated just like it is any other need--such as air . shockingly , the women in this movie are just as perverted as the males ! and , you think that makes this movie filled the gills with bad role models--stand by for more ! for example , an extremely mean-hearted prank is played on someone causing them to have . . . stomach problems . are the people who do this punished ? no . of course , profanity rules the day in this movie that had to be cut multiple times from being nc-17 . in the end , the males aren't taught a lesson or thrown in jail and the females don't go seeking gentlemen . thus , this movie is a complete waste of time--full of no humor , no positive role models , no one on the side of good , nothing .
negative	horrible
negative	it sucked . . . not a funny movie .
negative	a really bad un-funny movie , a couple of cute scenes does not make a good comedy !
negative	i love crude , obnoxious teen sex movies , but , only when they're funny . this one fails terribly .
negative	the most non humorous comedy ever ! ! ! this movie sux . some teen comedys are pretty funny and captures high school shenanigans , this one does not ! ! terrible cast aside from the father .
negative	only in the us could you think this passes for humor ( sic )
negative	i thought this movie was derivative and not funny at all .
negative	this movie was horrible ! ! ! drew's character lucy had to live the same day over and over until she died ! ! ! also , the movie was more about that than her relationship with adam sandler ! ! ! what was drew thinking by making this godawful film ! ! ! " doppelganger-the evil within " was better than this slop ! ! ! hasn't drew been torchered enough ? ! ! ! those of you who haven't seen this film , but want to ; take my advice : don't ! ! ! ! see " the wedding singer " instead ! ! ! 'cause believe me , it's a much better film than this one ! ! !
negative	i dont know whats happening to adam sandler .
negative	this is a real disappointment , i was expecting a lot more from christophor guest and eugene levy . it is not a funny movie it is actually kind of sad how these people pour their entire lives into their dogs . if you have to see it wait until it shows up on cable .
negative	dry boring humor . i walked out on this one .
negative	i hate these mocumentaries because of the camera style ( shaky , not steady ) and the acting ( full of stuttering , pauses , monotone speech ) . this is no exception .
negative	this is one of those movies that when you are leaving the theatre you hope your not reckognized . this movie sucked ! i have been a dog owner and i like dogs . but sitting down and watching a bunch of eccentric freaks parade their dogs made me sick . this was not a comedy it was a tragedy . this group of dogs gets treated better than most humans .
negative	get over it , this movie just plain old sucks . there is not one bit of good chemistry between cher and nicholas cage . it is so annoying , and he looks horrible . he didn't know how to act when he was young , and he proves it here . neither can cher , so let's get to the point peoples !
negative	a hillarious movie oh sure , not ! ! !
negative	how can they call this a comedy ? i don't think i laughed one time . sure wayne and garth were funny on snl but the movie is horrible .
negative	this is the worst movie ever made ! only stoners like this movie . if i could have one movie erased from history , this would be the one ! ( and i've seen all pauly shore's movies )
negative	yet another cardboard cut-out , let's go smoke pot and get high , teenage sex , humorless flick . this movie was not at all entertaining and wasn't worth the price of the rental .
negative	another total waste of space from america's most popular pot smoking duo . . . a completely idiotic movie in every way . . . no point whatsoever . . . do not waste your hard earned money buying this junk . . .
negative	drugs aren't funny unless the morons using them get arrested !
negative	this was a really sorry movie . huh ? what's the point ? a total waste of my time . i thought the movie was going to be scary , but it wasn't . the blair witch was a lot better .
negative	this movie is just a rip off of an old french film called le cauge aux follies .
negative	i do not like any movie or show that focus' on gays god did not create adam steve he created adam eve . ( a male female )
negative	it was very stupid !
negative	this was junk . it was not funny at all . and there were alot of boring parts . this was not one of jim carreys good movies .
negative	jim carey is not a good actor , and this movie is unadulterated trash . the plot is pointless and full of childish one liners and simple comedy for simple minded folks . morgan freeman as god is one of the few bright points in this banal piece of trash .
negative	mediocre at best . a weak performance by jim carey punctuated by a nauseating shift to an even weaker morality play . who among us could feel sorry for a guy who had a great job and life in the first place . give me a camera and mike and off i go in an instant to shoot public interest stories .
negative	what are people saying about this movie ? it was soooo bad ! somebody commented to me later that it was the first movie he's seen whose trailer explains the entire movie . he's totally right . save yourself $ 9 . 00 and just watch the trailer . there were , maybe , 2 funny scenes . terrible , terrible .
negative	chevy isn't funny in any disguise .
negative	best picture in 1977 over star wars . that's sickening to think about . that just proves that the academy voters were all a bunch of short nerdy idiots .
negative	hated it ! chris farley is a poor replacement for john candy and jim belushi , and this movie proves it . david spade whould be expelled from hollywood , as his act is getting way to old .
negative	this movie isn't worth watching if someone gave you the dvd free . . assuming it is on dvd already . . . do not waste your money on this . . . it is just another idiotic chris farley nightmare . . .
negative	that john belushi wannabe chris farley couldn't be funny even if he were a ten foot pole ! and this film is no exception . as usual , chris farley tries too hard . he's not a natural at anything except attempting self-exploitation . . . may he rip , his career will last longer as a legend than it would've had he lived .
negative	ouch , my skin is crawling . if you know anything about the prostitution business you will find this extremely offensive . theresa russell , who is about 100 times as attractive as roberts , was incensed by this movie and made whore in 1991 to show the true side of prostitution .
negative	only thing funny about it is that they call it a comedy . i didn't find it the least bit funny . oh well .
negative	an unfunny piece of garbage . hardly a comedy .
negative	pretty boring , unfunny and contrived , you mean .
negative	one of the worst films of all time . ridiculous plot , assinine premise . julia roberts is the most unconvincing actress to come along in decades and richard gere , not surprisingly , acts like he's got a weasel shoved up his rectum . a predictable , unentertaining and totally unrealistic piece of crap .
negative	put the video club membership card down and pick the romance novel back up . this movie is awful . julia roberts has done enough damage to those sad parts of the american psyche that have actually paid any attention to her . my only regret in writing this is that i may now be spawning the next of her awful come around to liking me movies .
negative	julia roberts is a wonderful actress today , but 10 years ago , things were different . she was terribly overreacted in her roles , and terribly unfunny . she was unstable and nervous , and just too shy to star in movies . and richard gere is another story altogether .
negative	i don't know why this movie was such a big hit , it was gay .
negative	this one's a stinker . taking steps away from the pg-rated holy grail and the tv-pg flying circus series , this one has horrible sight gags and just tons of sick stuff . avoid at all costs . i'll take the knights of ni and the fish slapping dance over this dreck any day .
negative	just can't watch rubber sharks . . . . . . .
negative	this film was a real low point in the movie careers of my favorite group of british nuts . it has the distinction of being the only monty python movie i truly did not care for . the classroom sex education demo skit sunk way too low on the common decency scale to even get an embarrassed laugh out of me and i will confess to overlooking and being guiltily amused by some fairly crude things in my time . should be re-titled the lack of meaning of complete raunchiness or how to let your lifelong fans down well , at least one anyway .
negative	booooo !
negative	i did not think i would like this movie and i was right . totally pointless and why did they pick on john malkovich who really was not that interesting . if it comes on tv some night give it a look but don't invest any money in it .
negative	basically , it s-u-c-k-e-d . . .
negative	another stupid movie . avoid .
negative	yuck ! this movie sucked so much ! ! ! ! ! what the hecl was the point of making that thing ? ! ? ! ? ! ? ! tasteless and bitter jokes , i didn't laugh once in the movie . not the best acting and the worst topic i've ever seen a movie about in my whole life ! ugh ! i wasted 2 bucks on that piece of . . .
negative	this movie is no even funny
negative	awful
negative	is there a half star that wuz the worst show i have seen period i'm not showing any sarcasm either that show wuz so utterly boring i would litterally die before watching it again i saw no funny things or no high points it wuz so boring i didn't even watch it all . worse then battlefield earth not joking either
negative	why do they continue to let hugh grant and sandra bullock refer to themselves as actors ?
negative	peice of sh * t movie ! even my girlfriend hated it- complete and utter crap . dont see it- ever ! ! ! !
negative	never heard of this movie ? no wonder . . it was one of the lowest rated movies of all time . don't bother watching or wasting your money
negative	adam sandler sucks !
negative	jaws is about as scary as killer clowns from outer space . a complete waste of cinema . . . don't bother . . .
negative	another very over rated movie , lili dolly and jane . this was dolly's first feature and she was the best two parts of the movie . i have never found lili to be all that funny and jane well jane is never funny . dabney coleman suffers through the abuse that the ladies force upon him and the movies brings some short lived life to his carier . good vehicle to get dolly started up other then that it was a bust ! ouch .
negative	very much overrated
negative	this was sopposed to be a comedy movie ? you gotta be kidding me-it sucked !
negative	i dislike this movie alot
negative	is reese on prozac or something ? this movie blows ! !
negative	waste of money !
negative	sssstttuuupppiiiddd ! ! !
negative	i had hoped to like this movie , but if just had a boring storyline in my opinion . reese did a good job with what she had to work with , but i'd never recommend this film .
negative	i hate will smith , he's so not funny or cool anymore .
negative	fake !
negative	will smith's acting abilities just could not save this film . worst special effects i have ever seen . it was so fake it was pathetic .
negative	if you put will smith in a movie will someone as talented as tommy lee jones , you know that you are going to have one messy movie . men in black is an extremly boring and unfunny comedy about a secret agent who picks up a partner off the streets and must save the universe from the planet of scum .
negative	men in black was an awful example of a sci-fi movie . that movie doesn't deserve recognition
negative	john cusack was in almost every scene . therefore , i hated it . i think he's probably a nice guy , but definitely overrated . successful only because other stars are in his movies .
negative	this movie just wasn't that good . it was a long , boring story about a guy that has trouble finding the right woman .
negative	the best thing about south park on tv is that they push the envelope and i love that . this movie is just awful it had no redeaming value what so ever . it was out to shock and disgust and it was really just sad . the guy could have come up with a much better plot . terrenance and phillip suck on the show they should have never been in the movie . timmy rules .
negative	can you say 'stupidity' ? ? ? this has got to be the worst animated movie of the century .
negative	anyone that watches south park has to be a goof . i mean , the show holds the record for most profanities . this show gets a movie , but frasier doesn't ! or star trek : deep space nine ! or home improvement ! it's crazy , i tell you . avoid this movie at all costs . it isn't rated-r for nothing you know . . .
negative	it proves that cartoons are not meant for the big screen .
negative	total blasphemous garbage .
negative	bigger , longer , uncut , brain-dead , unalterated junk . given the rating it has by today's juvenile airheads , they make a great argument for total 'dicktatorships' . this movie came to us via the south end of a jackass going north . . . .
negative	i'm still waiting for the funny parts . . .
negative	was not impressed with the movie at all
negative	total waste of money ! her only good movie was chicago , and i didnt even like that movie b / c of her !
negative	renee look at her smile
negative	renee zellwegger : overrated .
negative	the title describes people who paid good money to go seek this mutated turkey !
negative	the title refers to the intelligence of the people who give it 5 stars .
negative	one of the dumbest comedies ive ever seen .
negative	. . . and dumber . . . and dumber . . . and dumber . . . and dumber . . .
negative	bathroom humor is never funny to start with . this movie managed to bore me and make me sick at the same time .
negative	should have been called dumb and if you pay to watch it , you are even dumber ! most comedians don't know the difference between inspired lunacy and the regular , tasteless kind and this is definitely the latter .
negative	this rating is only here because the site wont let you give it a nothing thank god that i did not pay to see this moive
negative	they weren't kidding
negative	this movie was fake . jaws really looked fake . bad acting . it was too unrealistic . there are no sharks that eat people .
negative	this was probably one of the worst movies i've seen in a long time . word of warning : it's called dumb and dumber for a reason . it starts out dumb and keeps getting dumber and dumber . i was very disappointed in jim carrey .
negative	i hate jaws . i hate sharks in general . they're the most ugliest things in the whole world . they're my only phobia . i hate them ! awful movie !
negative	the title says it all . the plot makes no sense , the jokes aren't that funny , and the jokes really aren't funny . the only funny moment was both of them ? maybe if i enjoyed that genre i would've enjoyed the movie , but i didn't .
negative	the second worst movie of all time ! ! the first one is 'the cable guy . ' jim carrey's suck ! !
negative	eww disgusting . in my opinion , this show promotes homosexuality . i mean come on , a 30 year old man running around in tights , and his best friends an 11 year old . gross
negative	will tries to hard he just didnt make it funny
negative	you've got to be kidding . isn't this a bit much for a marketing ploy . what wonderful reviews !
negative	the movie is rather bland , with sparse moments of weak laughter to break the drawn out moments of predictable and dull events . i was all hyped up by the commercials that looked so promising , and then utterly disappointed when i left the theater ( which i shouldnt have even entered ) after 115 minutes of infantilizing ( and somewhat sleazy ) humor and awkward , repetitious dialogue ( ok , i get it 8 out of 10 women think that the first kiss is important . let it go already ) . youd think a movie with will smith and kevin james would be hilarious , but not even the best of actors can make this clich laden script work on the screen . best see another movie instead .
negative	the fema nazis loved this one . every man is a pig and deserves what he gets , because all guys cheat on their wives . thats pretty much the message in this very unfunny movie about 3 spite filled women seeking revenge on their rotten husbands .
negative	just two words : not funny
negative	sucked . i totally didn't get what all the hype was about .
negative	excuse me , these couldn't even be court jesters ! the original kings of comedy were masters like bob hope , dick van dyke , bill cosby , desi arnaz , danny thomas and a few others . a stand-up routine based on dirty and profanity-filled humor that is simply atrocious . not recommended !
negative	awful movie . .
negative	a shameless clinton apology from the meathead . meathead , i thought you were acting when you played ultra-liberal mike stivic . i was wrong . stick with compelling films like this is spinal tap , the princess bride , and even a few good men ( has liberal leanings , but was told in a compelling way - not an attempt to brainwash like recent meathead films ) . let me tell you something buddy : you are a meathead - dead from the neck up . meat-head .
negative	american president is quite simply , bad . it consists of a couple hours of poorly disguised political dogma veiled over with a relatively weak , boring and predictable love story . considering that it was brought forth by annette bening , michael douglas and rob reiner , the viewer really cannot expect anything less , and yet again is forced to listen to the pontifications of bening and douglas with regard to their political views . i must say that i am quite sick of meathead trying to tell me how to run my life , he should stick to simpler and relatively non-effrontery comedy without political motivations . additionally , the characters are underdeveloped , and many of them meander without purpose through the plot .
negative	most war movies are just terrible , nihilistic , and dark . this one is no exception to that unfortunate rule .
negative	this movie isn't funny , not a bad movie for the period , not funny though !
negative	a bad movie by bad actresses .
negative	mira sorvino wonders why her career went downhill ?
negative	looked really funny from the trailers , but ended up being just plain disgusting . how do the wayans bros . still find work ? if you want a dirty joke movie thats really hilarious watch baseketball .
negative	i hate this movie it's gross and digusting ! and i'm a big horror movie fan and i don't like the fact that they make fun of horror movies ! if they make fun of halloween or texas chainsaw massacre or phantasm i'm gonna rip thier tongue out ! ! biggest waste of my time my friend made my watch this with her geez and the humor does not really amuse me it's just gross !
negative	another dumb porn gore parody movie that is sooooooooooooooooooooooooooo may i repeat soooooooooooooooooooooooooooooooo stupid .
negative	possibly the lamest , most low-brow piece of crap to ever hit the silver screen . just a bunch of crap sex jokes and stupid parodies that a monkey could have thought of . actually , no , i take that back . that comment is insulting to monkey's . just another typical teen-style crude-fest . avoid if you have a brain .
negative	more sickening then scarry . it just seemed like one big sex scene for about half the movie .
negative	this movie sucked !
negative	another one for the airheads . . . while the movie made a concerted effort at a spoof , the tasteless writing makes one want to gag ( no pun intended ) . . . constantly falls back on every lobotomized producers fail-safe fall-back for a zero : the f-word . . . not the least bit 'funny' , but obviously the age genre this movie is geared towards would not know the difference . . .
negative	one of the dirtiest movies of the summer . it is a movie that one can not enjoy with a family . people think that american pie was bad , it is nothing compared to this . i had to literally leave the movie because it was so bad .
negative	come on guys ! anyone who said this movie was even worth wasting your time is crazy ! i didn't think it would be the best movie , but it was sooooo stupid . all it was about was vulgur crap . it wasn't even stupid funny , it wasn't funny at all ! ! ! it was way to childish and corny .
negative	stupid , stupid , stupid . it sucked ass and wasn't funny at all . it was boring and the storyline was terrible . even the parody aspect of it was bad .
negative	this movie is too stupid . it goes beyond stupid funny ( like jim carrey ) , and stops at horribly stupid funny .
negative	this movie sucked . there were a few funny parts but overall it wsa just really disgusting . also , it had absolutely no plot .
negative	what the heck was scary movie about ? man , it was all about penises and boobs ! the movie had no point whatsoever . i thought it was going to be a funny , good movie when i saw the commercial for it . so , i went to go watch it on the first day the movie came out . i came out dissapointed . i really expected much more .
negative	it sucked . i hated it . it wasn't funny . some parts were too explicit , like the deaths and showing a penis . i went with my ex-girlfriend . usually the movies she picks out are good but she couldn't cover up this terrible movie .
negative	i thought this movie was dumb . i should have went high . seriously , i laughed once .
negative	if there is a zero in the rating system , i would give it to this movie . it could be that this is 'the biggest wast of time ever . . . ' . i lost 2 hours of my life watching 'stupid movie' .
negative	there is no plot but just a montage of recent horror movies . the previews do not reflect the movie's poorly written plot . just seems like they wanted to show as many penises as possible .
negative	this movie was a dissappointment . there were a few clever moments , but most of the jokes are just vulgar and disgusting . cheri o'teri is the only highlight .
positive	perhaps the perfect action thriller movie . funny , suspenseful , dramatic , action packed . has it all .
positive	a well constructed thriller .
positive	my favorite action movie yet !
positive	i love this movie ! i bought it on dvd when it came out . it's better than the original , and jamie lee and lindsey were great .
positive	funny funny funny
positive	really funny
positive	the first time i saw this was in a huge . packed cinema with surround sound etc . . i left feeling exhausted , as if i had actually been involved in the scenario . excellent , and you can watch it over and over again .
positive	funny movie all around . it's kinda weird to see professor mcgonagall from the harry potter flicks as a nun ! great musical interpetation of my guy by the nun's choir . rather than making fun of religion , i think it shows that religion can be a fun thing , and there is nothing wrong with that ! !
positive	on e of the best movies that whoopi made !
positive	hysterical . the idea of whoopi goldberg as a nun is funny enough . with the soundtrack and the dialogue in this movie , it's flat hysterical . excellent movie .
positive	this is the venue whoopi needs to stick too . acting .
positive	the greatest action movie ever made .
positive	this is an excellent movie , it still makes me laugh to this day . i highly recommend this movie for the whole family . most of whoopi's earlier work was so awesome . i highly recommend sister act 2 as well . i wish they would come out with part 3 , too !
positive	i nearly peed my pants ! it is so funny . whoope goldberg is a gem .
positive	whoopi goldberg can be funny at times , but she's so often in films that don't fit with her style . sister act was the perfect film for her , a vegas lounge singer hiding from the mob in a convent . predictably , she turns the lives of the nuns upside down , and they , in effect , have a big influence on her . the personalities of the show's stars--whoopi , harvey keitel , mary wickes , kathy najimy , and maggie smith--are so winning , you overlook some of the obvious cliches .
positive	i loved this movie . i've watched it again and again and laugh every time . the sequel ruined the series . goldberg plays the role of sister mary clarence superbly .
positive	this movie is another comedy classic . whoopi goldberg becomes a nun in this funny movie . the movie doesn't plod too much and the humor is present , especially in the church scenes . highly recommended ! a nod to the flying nun would have made it even better !
positive	very well done from every angle . a tough action film to beat .
positive	i really like this movie . you're right on , more songs less arguing . the songs are brilliant and the movie is really funny . andrea robinson , the singing voice for wendy makkena's character sounds like an angel on hail holy queen . i love this movie !
positive	sister act left you wanting more . the movie needs more songs , less arguing .
positive	whoopi goldberg was really good . very good singing . whoopi working with bad kids , helping them change their ways .
positive	adorable and hilarious .
positive	hilarous and funny kick ace movie love it !
positive	great film , alan rickman is one of my favorite things about this film .
positive	one of adam's best . those kids playing frankenstein were great . do you want to put on a hooters shirt for old times sake ? whats he talking about mommy ?
positive	it funny and sweet , and all round good movie
positive	i loved this movie ! the action is great , and i like how bruce willis gets his butt kicked throughout the movie ( unlike other i-can-kick-high-so-bullets-can't-hurt-me action movies . ) alan rickman plays a great villain . even though the movie is totally dated now , it's still fun brain candy !
positive	this movie is hallirous ! the little boy is dang cute ! it has something for everyones taste ! if you have not seen it yet i suggest that you go down to blockbuster right now and rent it , you will luv it ! !
positive	a good comedy should be hilarious of course , but it should also tell a story that alters the main character in some way , as well as touches and engages the viewer . big daddy has it all , and adam sandler was flawless and brilliant ! ! ! a must-see ! ! !
positive	i love adam sandler , especially in this movie . he looks like he would be a great daddy , too bad i can't play the mommy . : )
positive	this is one of my favourite movies . it's really funny and it's sweet too . adam sandler does a great job and the little boy in the movie is really cute . this movie is definitely worth seeing .
positive	so u agree . . . u think you're really pretty ?
positive	amazing movie , shame it didnt have a few of the trailer clips in it , which i was suprised at . but really funny and makes you think . not too fussed on lyndsey lohan bt i liked her in this . ace ! !
positive	a genius movie . my favorite of all time with perhaps a few disney classics as exceptions . tina fey is genius as a writer .
positive	a blast ! bought the dvd set . great comic book escapism . alan rickman was terrific .
positive	along with lethal weapon , die hard easily makes my list of the top action films of the lasy 20 years . it's your typical shoot em' up flick with willis playing the macho cop john mcclane , who must face off terrorists in an office building 3 , 000 miles out of his jurisdiction . solid performances by willis and reginald veljohnson are the film's high points , but the biggest props have to go to alan rickman , a relatively unknown actor who played the role of hans gruber very convincingly . overall , die hard is the film to watch if you're looking for some good action mixed with a little bit of comedy .
positive	great film and carey proves he can act when he wants to prove it but i don't think it belongs in the comedy category .
positive	classic action-film . i just saw it for the 4th or 5th time . couldn't change the channel . the bad guy was just as good as , if not better than , bruce willis .
positive	great movie jenna elfman rules
positive	jenna elfman rules
positive	a fantastic movie ; side splittingly funny at times , romantic , poignant . it plays on the rabbi / priest stereotypes with humour but sensitivity . the happy ending is of course not unexpected but the film sets out to end on a happy note , friendship prevails . a strong directing debut from edward norton , one of the most talented actors around today , and he , jenna elfman and ben stiller are all very believable in their roles . a great movie .
positive	this movie was great ! ! i can't think of anything bad to say about this movie . the cast was great , the acting was great . i just love ben stiller and edward norton . jenna elfman is just breath-taking ! ! !
positive	extremely funny . great acting , great script . i work in a video store and everyone loved it .
positive	very funny , especially norton , wallach and forman !
positive	by far the best of the hannibal trilogy of movies . anthony hopkins , jodie foster and the entire cast work so well together . this movie did the book justice . creepy , sadistic , thrilling . a classic !
positive	innocent people were held hostage in a high rise building , and bruce willis saves the day . the storyline was easy to follow . the action was top notch even though the movie was made way back . it has lots of good gun fights similar to john woo films , and bruce willis had the tough guy sort of look throughout the whole movie , he was perfect for the role . i would agree that this original one is the best of the trilogy .
positive	edward norton is so hugable and cute ! ! ! ! i love that guy . what a babe !
positive	wow i would actually want to be friends with these characters , and i very seldom find that to be true with this kind of movie .
positive	great movie ! very funny and a unique topic . not stupid funny the way a lot of movies are trying to be . quality humor .
positive	this movie was hilarious . the actors worked well together and fit their parts .
positive	wonderful . i loved the extension and development of the priest / rabbi jokes . great acting from edward norton , ben stiller , and jenna elfman .
positive	this movie was the best of all the die hards . . an amazin trilogy it has been . . hopefully they make the fourth one . . bruce willis is amazin . . . all the explosions in this movie were truly amazin . . the dialogue was good even tho most of it was only abuses . . this movie proves one thing . . bruce willis is the god of action movies
positive	jenna elfman , ben stiller , and edward norton do justice to one of the oldest jokes around . a priest and a rabbi walk into a . . . this is a movie that all will enjoy , and if you grew up in a jewish or catholic religion you'll have a better appreciation of where you come from , that , and you'll be laughing your butt off !
positive	this movie was great . the movie was about three people who were best friends when they were younger . one became a priest , one a rabbi , and the girl fell in love with one of them at the same time when the other guy fell in love with her . a love triangle formed between the three characters .
positive	i love this movie !
positive	great competitive movie with a sense of humor that was also emotionally tear jerking at the end , but it ended well . i would go see it again .
positive	very much a good movie . shows they way that cheerleaders work . lots of hotties .
positive	packed full of action . being a dancer , it was very exciting to me . i like watching cheerleading competitions .
positive	the movie had an interesting plot about how they were always winning and ended up losing to the rival . the movie has a good ending .
positive	i think this movie was great from its success in combining comedy and a real life case . it had all sorts of high school guys getting together in a challenging teamwork to make a dream come true . from one side , it had many funny situations and from the other , it made you feel what the challenge means and lets you hit with the muzik ! ! !
positive	a genre defining film with a lead character that was tough but vulnerable . i still watch this film on a regular basis as it became the action picture by which most others are compared . willis was perfectly cast for this role and rickman gives a fantastic performance .
positive	luved it yeah baby ! ! to see kirsten d in a yummy cl uniform wow ! ! that my feinds is film making ! ! the only dumb point was to make it a race issue with 'those black chix' who were always in a sour combative mood , who cares who steals dance moves ? ? ? i went to see kirsten d jump around and wow did she deliver ! ! the other girl was a major cupcake also mmmmmmmmm but her dufus brother playing air gee-tar was lame . -----todd michael wiseman ohio univ college of film cinematography
positive	bring it on is a great movie , especially for young people . it's about cheerleaders , teenagers , etc . i think that it's a great movie and is worth the money spent . i'm willing to buy that movie when it comes out .
positive	exellent its one of the best action films of all time dynomite
positive	bring it on starts with no storyline but the story picks up . the dancing is awesome and i enjoyed the drama .
positive	a classic shoot-em-up , kill-the-bad-guys movie that should rank up there with dirty harry . it ranks # 146 out of 250 films of all time on imdb . com -- the comedic one liners are skillfully written into a predominately violent movie . this was also a make-or-break movie for bruce willis to see if he could break out of the moonlighting tv show mold . he did it flawlessly and became an a-list actor .
positive	thosee girls where so hot . the movie was funny also .
positive	i think it is a totally awesome movie ! alicia is great and i hav 2 give snaps 2 stacy an donald they were so funnyyo whats up u jeepin behind my back ? ha
positive	i don't care how lame , or stupid some people think this movie is , it still has a great story line and it is definately a feel good coming of age movie . it wasn't filled with garbage or too much sex . a perfect teen movie that if i had teenagers of my own , i would definately recommend this movie to them . alicia silverstone is a talented actress who will go far if she keeps her talent pointed in the right direction .
positive	if you don't like this movie , you might be a german mercenary . one of the greatest bang for your buck action movies ever made . it's filled with non-stop explosions , gunfire , and an occasional laugh or two . yippie kye yi yeah ! ! ! !
positive	this movie is not just good as a teen comedy , it is a great movie ! it's so funny , and alicia silverstone is perfect as the rich beverly hills girl . a classic movie , i'll always watch it if it's on tv .
positive	i have been obsessed with this movie since it came out when i was in 7th grade . it took me 20 times watching it to figure out the hip lingo and i even counted cher's outfits : 42 !
positive	this was a great flick . it's okay to be ditzy , especially when it's funny
positive	this is my all time favortie movie . it is hilarious and upbeat , and even though she seems ditzy , we can all relate to cher's problems .
positive	good comedy for teenagers . really cute movie about sex and teenagers .
positive	i don't ordinarily think of this as a great movie , but it is one that -- when you click by and see it on tv -- i always want to watch . the script is really memorable , the storyline is oddly sweet , and the characters are pulled off convincingly .
positive	love it ! uh . . . . i can't play tennis , coach , because my plastic surgeon tells me i shouldn't have balls flying at my face . there goes her social life . ha !
positive	this is great ! i was blown away the first time i saw it , it's hilarious , sad , everything . peter sellers is absolutely wonderful as chance , and being there is just a great movie . i loved the atmosphere , and i don't think i can find much wrong with it . you should see it if you're a movie fan . being there is great . summary : hilarious , sad , great . sellers is marvelous .
positive	while i can't enjoy this movie everytime i see it as much as i did the first time i saw it , it still holds a place among the top films of all time . first of all , it has peter sellers in it , who kubrick put into three roles in dr strangelove and who was perhaps the only person capable of outdoing george c scott's work in that film . this is peter sellers from lolita and the pink panther one of the most talented actors comedic or otherwise , ever . he plays a childlike man accidentally raised to the role of brilliant philosopher and presidential economic advisor and public figure through a series of strange , seemingly divinely inspired events that manage to appear funny and charming while simultaneously being insanely unlikely . the movie is full of heart and beauty , while also being bitingly satirical , both of its time and the tv-brainsucker-victims of ours . the film requires complete attention , especially for the delicate sequences at the end , and seller's understated delivery , which at times is so poignant as to be painful . one of the best .
positive	this was a great movie . gene wilders more serious movies , and contains great actimg , and humor . this is one of the better gene wilder movies .
positive	like i said there isnt one movie with johnny depp that i dont like i loved it he was a really funny guy in there and yeah it was great .
positive	john waters is truly one of the best out there in the entertainment industry . this musical of a movie was so cute , i truly enjoyed it . ricki lake also did a great job in this movie . i highly recommend it to john waters fans and musical fans alike .
positive	it's probably one of the only musicals i actually like . it stars johnny depp as a very angry self-confessed juvenile delinquent with his friends milton , wanda , and milton's girlfriend hatchet-face . then they befriend an uptight prudish girl named allison vernon williams ( amy locane ) . their lifestyles collide and lots of hysteria and chaos unravels .
positive	it's been rather difficult of late doing without any bruce willis die hard movies . realizing of course how john mcclain is pretty much worn out . . . ca-poots-kah . . ! but who can blame the dude , after all those disgusting messes those grueber dudes put him through . ya know what i'm sayin ? those guys had john climbin up elevator shafts and shootin at him then blowin things up all around john . . . and terrible stuff like that . oh well , thanks for the memorys john mcclain you were a shining example of courage in the nypd . . . fer sure dude . perhaps now that john's pretty much exhausted his role as super ny cop . . . well , maybe john can get on as a rent a cop with some late night warehouse in the east side of ny . best movies ever ; those die hard series . yep , no doubt about it . . . fer sure . john was the best .
positive	real great movie its about a girl who wants to find her true dreams well then theres some problems its not just easy squezzy she has a boy who likes her and almost get fired
positive	love this movie !
positive	piper perabo hubba hubba
positive	so adrenalizing yet so humorous . it sure is at the top of my list for action films .
positive	ok folks , it's not going to win an oscar and it's not going to be shown at the cannes film festival , but it is a great movie . piper perabo , who played the lead character violet has that aww shucks sexy girl next door look that you would either want for your daughter or girlfriend . the music was great and i personally like leann rimes who plays herself in this movie and does the actual singing . i like movies for their entertainment value . i want to sit down , relax and be entertained and this movie does that for me .
positive	okay , so it's corny and cliche'd but it's also a lot of fun . i really like it 'cause it's got that feel good factor about it . the soundtrack is good too , and it's ending is pure cheese fantastic ! ! !
positive	i loved this movie . i think it was great that she followed her dreams . it tells a great story . it one of the best movies ever .
positive	very entertaining . the sound track carried the movie . the characters were believable and fun to watch . what everyone who has never been to new york hopes it is really like . john goodman as the father was a great addition .
positive	at first , i thought it would be a retarded movie , until my friends showed it to me . i thought coyote ugly wold mainly be about strippers or some thing , but i was wrong . it was an excellent movie that i can even show to my mom .
positive	this was so much fun !
positive	i loved it ! ! ! i want to be a coyoty ugly for life ! ! ! the music was awesome and i used to be a dancer so i couldn't sit still . i love the music and i love how it made women feel like they rule ! ! !
positive	i didnt think coyote ugly was going to be all that great . boy was i wrong ! the plot was definetley more than i thought , the music was great , and i really got into the movie !
positive	coyote ugly was a wonderful movie , i think it really gives you inspiration . no matter how many times you watch it , it always bring a smile to my face .
positive	coyote ugly is my favorite movie . the girls were great especially piper perabo . i love her so much . i would do anything to meet her . she is the most amazing , beautiful woman i have ever seen .
positive	great movie . true , there are implausibilities ; who was where when sgt . al first radioed for help ? but there was great effort to tie different parts of the movie together ; much of the movie is foreshadowed on the airplane ; bruce willis is a soon to be barefoot cop .
